No,Time,Source,Destination,Protocol,Length,AdditionalInfo1,AdditionalInfo2,AdditionalInfo3,AdditionalInfo4,AdditionalInfo5,AdditionalInfo6,AdditionalInfo7,AdditionalInfo8,AdditionalInfo9,AdditionalInfo10,AdditionalInfo11,AdditionalInfo12,AdditionalInfo13,AdditionalInfo14,AdditionalInfo15,AdditionalInfo16,AdditionalInfo17,AdditionalInfo18,AdditionalInfo19,AdditionalInfo20,AdditionalInfo21,AdditionalInfo22,AdditionalInfo23,AdditionalInfo24,AdditionalInfo25,AdditionalInfo26,AdditionalInfo27,AdditionalInfo28,AdditionalInfo29,AdditionalInfo30
589,18834.378041,24.6.125.19,216.49.88.118,HTT,243,GET /apps/Agent/en-us/Agent5/chknews.asp?affid=&OS=4&Version=5.0&INS=200206121212&MYS=200406151000&OEM=&sic=200209271218 HTTP/1.1,"Frame 589: 243 bytes on wire (1944 bits), 243 bytes captured (1944 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 216.49.88.118 (216.49.88.118)","Transmission Control Protocol, Src Port: 1058 (1058), Dst Port: 80 (80), Seq: 1, Ack: 1, Len: 189",Hypertext Transfer Protocol,,,,,,,,,,,,,,,,,,,,,,,,
590,18834.457833,216.49.88.118,24.6.125.19,TCP,60,80→1058 [ACK] Seq=1 Ack=190 Win=8192 Len=0,"Frame 590: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 216.49.88.118 (216.49.88.118), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1058 (1058), Seq: 1, Ack: 190, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
591,18834.463356,216.49.88.118,24.6.125.19,HTT,306,HTTP/1.1 200 OK  (text/html),"Frame 591: 306 bytes on wire (2448 bits), 306 bytes captured (2448 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 216.49.88.118 (216.49.88.118), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1058 (1058), Seq: 1, Ack: 190, Len: 252",Hypertext Transfer Protocol,Line-based text data: text/html,,,,,,,,,,,,,,,,,,,,,,,
592,18834.572307,24.6.125.19,216.49.88.118,TCP,60,1058→80 [ACK] Seq=190 Ack=253 Win=17268 Len=0,"Frame 592: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 216.49.88.118 (216.49.88.118)","Transmission Control Protocol, Src Port: 1058 (1058), Dst Port: 80 (80), Seq: 190, Ack: 253, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
593,18835.272198,24.6.125.19,216.49.88.118,TCP,62,1059→80 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM=1,"Frame 593: 62 bytes on wire (496 bits), 62 bytes captured (496 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 216.49.88.118 (216.49.88.118)","Transmission Control Protocol, Src Port: 1059 (1059), Dst Port: 80 (80), Seq: 0, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
594,18835.354883,216.49.88.118,24.6.125.19,TCP,60,"80→1059 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460","Frame 594: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 216.49.88.118 (216.49.88.118), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1059 (1059), Seq: 0, Ack: 1, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
595,18835.354887,24.6.125.19,216.49.88.118,TCP,60,1059→80 [ACK] Seq=1 Ack=1 Win=17520 Len=0,"Frame 595: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 216.49.88.118 (216.49.88.118)","Transmission Control Protocol, Src Port: 1059 (1059), Dst Port: 80 (80), Seq: 1, Ack: 1, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
596,18835.355185,24.6.125.19,216.49.88.118,TCP,60,"1059→80 [FIN, ACK] Seq=1 Ack=1 Win=17520 Len=0","Frame 596: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 216.49.88.118 (216.49.88.118)","Transmission Control Protocol, Src Port: 1059 (1059), Dst Port: 80 (80), Seq: 1, Ack: 1, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
597,18835.356864,24.6.125.19,216.49.88.118,HTT,262,GET /apps/Agent/en-us/Agent5/chkalert.asp?affid=&OS=4&Version=5.0&EventID=2004615736 HTTP/1.1,"Frame 597: 262 bytes on wire (2096 bits), 262 bytes captured (2096 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 216.49.88.118 (216.49.88.118)","Transmission Control Protocol, Src Port: 1058 (1058), Dst Port: 80 (80), Seq: 190, Ack: 253, Len: 208",Hypertext Transfer Protocol,,,,,,,,,,,,,,,,,,,,,,,,
598,18835.429664,216.49.88.118,24.6.125.19,TCP,60,"80→1059 [FIN, ACK] Seq=1 Ack=2 Win=8192 Len=0","Frame 598: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 216.49.88.118 (216.49.88.118), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1059 (1059), Seq: 1, Ack: 2, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
599,18835.429667,24.6.125.19,216.49.88.118,TCP,60,1059→80 [ACK] Seq=2 Ack=2 Win=17520 Len=0,"Frame 599: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 216.49.88.118 (216.49.88.118)","Transmission Control Protocol, Src Port: 1059 (1059), Dst Port: 80 (80), Seq: 2, Ack: 2, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
600,18835.439732,216.49.88.118,24.6.125.19,HTT,380,HTTP/1.1 200 OK  (text/html),"Frame 600: 380 bytes on wire (3040 bits), 380 bytes captured (3040 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 216.49.88.118 (216.49.88.118), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1058 (1058), Seq: 253, Ack: 398, Len: 326",Hypertext Transfer Protocol,Line-based text data: text/html,,,,,,,,,,,,,,,,,,,,,,,
601,18835.573573,24.6.125.19,216.49.88.118,TCP,60,1058→80 [ACK] Seq=398 Ack=579 Win=16942 Len=0,"Frame 601: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 216.49.88.118 (216.49.88.118)","Transmission Control Protocol, Src Port: 1058 (1058), Dst Port: 80 (80), Seq: 398, Ack: 579, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
602,18837.325985,24.6.125.19,216.49.88.118,TCP,62,1060→80 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM=1,"Frame 602: 62 bytes on wire (496 bits), 62 bytes captured (496 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 216.49.88.118 (216.49.88.118)","Transmission Control Protocol, Src Port: 1060 (1060), Dst Port: 80 (80), Seq: 0, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
603,18837.398807,216.49.88.118,24.6.125.19,TCP,60,"80→1060 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460","Frame 603: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 216.49.88.118 (216.49.88.118), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1060 (1060), Seq: 0, Ack: 1, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
604,18837.398810,24.6.125.19,216.49.88.118,TCP,60,1060→80 [ACK] Seq=1 Ack=1 Win=17520 Len=0,"Frame 604: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 216.49.88.118 (216.49.88.118)","Transmission Control Protocol, Src Port: 1060 (1060), Dst Port: 80 (80), Seq: 1, Ack: 1, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
605,18837.399066,24.6.125.19,216.49.88.118,TCP,60,"1060→80 [FIN, ACK] Seq=1 Ack=1 Win=17520 Len=0","Frame 605: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 216.49.88.118 (216.49.88.118)","Transmission Control Protocol, Src Port: 1060 (1060), Dst Port: 80 (80), Seq: 1, Ack: 1, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
606,18837.466195,24.6.125.19,216.49.88.118,TCP,316,[TCP segment of a reassembled PDU],"Frame 606: 316 bytes on wire (2528 bits), 316 bytes captured (2528 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 216.49.88.118 (216.49.88.118)","Transmission Control Protocol, Src Port: 1058 (1058), Dst Port: 80 (80), Seq: 398, Ack: 579, Len: 262",,,,,,,,,,,,,,,,,,,,,,,,,
607,18837.467041,24.6.125.19,216.49.88.118,HTT,1018,POST /apps/vso/en-us/vso9/chkupd.asp?affid= HTTP/1.1  (application/x-www-form-urlencoded),"Frame 607: 1018 bytes on wire (8144 bits), 1018 bytes captured (8144 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 216.49.88.118 (216.49.88.118)","Transmission Control Protocol, Src Port: 1058 (1058), Dst Port: 80 (80), Seq: 660, Ack: 579, Len: 964","[2 Reassembled TCP Segments (1226 bytes): #606(262), #607(964)]",Hypertext Transfer Protocol,HTML Form URL Encoded: application/x-www-form-urlencoded,,,,,,,,,,,,,,,,,,,,,,
608,18837.478768,216.49.88.118,24.6.125.19,TCP,60,"80→1060 [FIN, ACK] Seq=1 Ack=2 Win=8192 Len=0","Frame 608: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 216.49.88.118 (216.49.88.118), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1060 (1060), Seq: 1, Ack: 2, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
609,18837.478770,24.6.125.19,216.49.88.118,TCP,60,1060→80 [ACK] Seq=2 Ack=2 Win=17520 Len=0,"Frame 609: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 216.49.88.118 (216.49.88.118)","Transmission Control Protocol, Src Port: 1060 (1060), Dst Port: 80 (80), Seq: 2, Ack: 2, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
610,18837.542708,216.49.88.118,24.6.125.19,HTT,166,HTTP/1.1 100 Continue,"Frame 610: 166 bytes on wire (1328 bits), 166 bytes captured (1328 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 216.49.88.118 (216.49.88.118), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1058 (1058), Seq: 579, Ack: 660, Len: 112",Hypertext Transfer Protocol,,,,,,,,,,,,,,,,,,,,,,,,
611,18837.676528,24.6.125.19,216.49.88.118,TCP,60,1058→80 [ACK] Seq=1624 Ack=691 Win=16830 Len=0,"Frame 611: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 216.49.88.118 (216.49.88.118)","Transmission Control Protocol, Src Port: 1058 (1058), Dst Port: 80 (80), Seq: 1624, Ack: 691, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
612,18837.733718,216.49.88.118,24.6.125.19,TCP,60,80→1058 [ACK] Seq=691 Ack=1624 Win=65535 Len=0,"Frame 612: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 216.49.88.118 (216.49.88.118), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1058 (1058), Seq: 691, Ack: 1624, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
613,18837.748764,216.49.88.118,24.6.125.19,HTT,279,HTTP/1.1 200 OK  (text/html),"Frame 613: 279 bytes on wire (2232 bits), 279 bytes captured (2232 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 216.49.88.118 (216.49.88.118), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1058 (1058), Seq: 691, Ack: 1624, Len: 225",Hypertext Transfer Protocol,Line-based text data: text/html,,,,,,,,,,,,,,,,,,,,,,,
614,18837.876838,24.6.125.19,216.49.88.118,TCP,60,1058→80 [ACK] Seq=1624 Ack=916 Win=16605 Len=0,"Frame 614: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 216.49.88.118 (216.49.88.118)","Transmission Control Protocol, Src Port: 1058 (1058), Dst Port: 80 (80), Seq: 1624, Ack: 916, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
615,18838.832187,24.6.125.19,216.49.88.118,TCP,62,1061→80 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM=1,"Frame 615: 62 bytes on wire (496 bits), 62 bytes captured (496 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 216.49.88.118 (216.49.88.118)","Transmission Control Protocol, Src Port: 1061 (1061), Dst Port: 80 (80), Seq: 0, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
616,18838.902619,216.49.88.118,24.6.125.19,TCP,60,"80→1061 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460","Frame 616: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 216.49.88.118 (216.49.88.118), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1061 (1061), Seq: 0, Ack: 1, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
617,18838.902622,24.6.125.19,216.49.88.118,TCP,60,1061→80 [ACK] Seq=1 Ack=1 Win=17520 Len=0,"Frame 617: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 216.49.88.118 (216.49.88.118)","Transmission Control Protocol, Src Port: 1061 (1061), Dst Port: 80 (80), Seq: 1, Ack: 1, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
618,18838.902886,24.6.125.19,216.49.88.118,TCP,60,"1061→80 [FIN, ACK] Seq=1 Ack=1 Win=17520 Len=0","Frame 618: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 216.49.88.118 (216.49.88.118)","Transmission Control Protocol, Src Port: 1061 (1061), Dst Port: 80 (80), Seq: 1, Ack: 1, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
619,18838.905702,24.6.125.19,216.49.88.118,HTT,741,POST /apps/Agent/en-us/Agent5/chkupd.asp?affid= HTTP/1.1  (application/x-www-form-urlencoded),"Frame 619: 741 bytes on wire (5928 bits), 741 bytes captured (5928 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 216.49.88.118 (216.49.88.118)","Transmission Control Protocol, Src Port: 1058 (1058), Dst Port: 80 (80), Seq: 1624, Ack: 916, Len: 687",Hypertext Transfer Protocol,HTML Form URL Encoded: application/x-www-form-urlencoded,,,,,,,,,,,,,,,,,,,,,,,
620,18838.982472,216.49.88.118,24.6.125.19,TCP,60,"80→1061 [FIN, ACK] Seq=1 Ack=2 Win=8192 Len=0","Frame 620: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 216.49.88.118 (216.49.88.118), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1061 (1061), Seq: 1, Ack: 2, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
621,18838.982641,24.6.125.19,216.49.88.118,TCP,60,1061→80 [ACK] Seq=2 Ack=2 Win=17520 Len=0,"Frame 621: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 216.49.88.118 (216.49.88.118)","Transmission Control Protocol, Src Port: 1061 (1061), Dst Port: 80 (80), Seq: 2, Ack: 2, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
622,18838.989905,216.49.88.118,24.6.125.19,HTT,166,HTTP/1.1 100 Continue,"Frame 622: 166 bytes on wire (1328 bits), 166 bytes captured (1328 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 216.49.88.118 (216.49.88.118), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1058 (1058), Seq: 916, Ack: 2311, Len: 112",Hypertext Transfer Protocol,,,,,,,,,,,,,,,,,,,,,,,,
623,18839.178690,24.6.125.19,216.49.88.118,TCP,60,1058→80 [ACK] Seq=2311 Ack=1028 Win=16493 Len=0,"Frame 623: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 216.49.88.118 (216.49.88.118)","Transmission Control Protocol, Src Port: 1058 (1058), Dst Port: 80 (80), Seq: 2311, Ack: 1028, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
624,18839.250899,216.49.88.118,24.6.125.19,HTT,280,HTTP/1.1 200 OK  (text/html),"Frame 624: 280 bytes on wire (2240 bits), 280 bytes captured (2240 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 216.49.88.118 (216.49.88.118), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1058 (1058), Seq: 1028, Ack: 2311, Len: 226",Hypertext Transfer Protocol,Line-based text data: text/html,,,,,,,,,,,,,,,,,,,,,,,
625,18839.379160,24.6.125.19,216.49.88.118,TCP,60,1058→80 [ACK] Seq=2311 Ack=1254 Win=16267 Len=0,"Frame 625: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 216.49.88.118 (216.49.88.118)","Transmission Control Protocol, Src Port: 1058 (1058), Dst Port: 80 (80), Seq: 2311, Ack: 1254, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
626,18840.052820,24.6.125.19,216.49.88.118,TCP,60,1058→80 [RST] Seq=2311 Win=0 Len=0,"Frame 626: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 216.49.88.118 (216.49.88.118)","Transmission Control Protocol, Src Port: 1058 (1058), Dst Port: 80 (80), Seq: 2311, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
627,18972.159511,24.6.52.4,24.6.125.19,TCP,62,2602→2745 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1,"Frame 627: 62 bytes on wire (496 bits), 62 bytes captured (496 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 24.6.52.4 (24.6.52.4), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 2602 (2602), Dst Port: 2745 (2745), Seq: 0, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
628,18972.159667,24.6.125.19,24.6.52.4,TCP,60,"2745→2602 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","Frame 628: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 24.6.52.4 (24.6.52.4)","Transmission Control Protocol, Src Port: 2745 (2745), Dst Port: 2602 (2602), Seq: 1, Ack: 1, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
629,18972.591628,24.6.52.4,24.6.125.19,TCP,62,[TCP Spurious Retransmission] 2602→2745 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1,"Frame 629: 62 bytes on wire (496 bits), 62 bytes captured (496 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 24.6.52.4 (24.6.52.4), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 2602 (2602), Dst Port: 2745 (2745), Seq: 0, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
630,18972.591633,24.6.125.19,24.6.52.4,TCP,60,"2745→2602 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","Frame 630: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 24.6.52.4 (24.6.52.4)","Transmission Control Protocol, Src Port: 2745 (2745), Dst Port: 2602 (2602), Seq: 1, Ack: 1, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
631,18973.093319,24.6.52.4,24.6.125.19,TCP,62,[TCP Spurious Retransmission] 2602→2745 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1,"Frame 631: 62 bytes on wire (496 bits), 62 bytes captured (496 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 24.6.52.4 (24.6.52.4), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 2602 (2602), Dst Port: 2745 (2745), Seq: 0, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
